,Replicate.Name,Compound.Name,Retention.Time,Notes,Area,Area.BlkSub,Height,IR,S.N,Run.Cmpd,runDate,type,SampID,replicate,inj.vol.Norm.Area,d4-Tryptamine.Norm.Area,d-IAA.Norm.Area,D-Phenylalanine.Norm.Area,D-Tryptophan.Norm.Area,Vitamin B1_IS.Norm.Area,Vitamin B2_IS.Norm.Area,D8-Arachidonic Acid.Norm.Area,D5-EPA.Norm.Area,D5-DHA.Norm.Area,D6-Tocopherol.Norm.Area,D3-Pyridoxal.Norm.Area,PooPlusModel.IS,PooPlusModel
2066,170518_Poo_TruePoo_Full2,Domoic Acid,2.935,NA,1478480,1470515,198798,1.680137,6.125922,170518_Poo_TruePoo_Full2 Domoic Acid,170518,Poo,TruePoo,Full2,NA,1470511,1126945,1827095,1657591,1473099,1444571,1391450,1655605,1416803,937500.4,1645776,Vitamin B2_IS.Norm.Area,1444571
2067,170518_Poo_TruePoo_Full3,Domoic Acid,2.955,NA,1898688,1890723,208671,1.517443,7.034765,170518_Poo_TruePoo_Full3 Domoic Acid,170518,Poo,TruePoo,Full3,NA,1625109,1445761,1938648,1985861,1914094,1714556,2392249,3106139,2610252,2115482,2258630,Vitamin B2_IS.Norm.Area,1714556
2068,170518_Poo_TruePoo_Half1,Domoic Acid,2.92,NA,499315,491350,75232,1.224691,12.24634,170518_Poo_TruePoo_Half1 Domoic Acid,170518,Poo,TruePoo,Half1,NA,648932.4,1083424,1163453,1308685,583095.9,1330888,4026700,5335023,5102991,875086.1,798974.5,Vitamin B2_IS.Norm.Area,1330888
2069,170518_Poo_TruePoo_Half2,Domoic Acid,2.915,NA,713346,705381,89393,1.466707,7.603649,170518_Poo_TruePoo_Half2 Domoic Acid,170518,Poo,TruePoo,Half2,NA,1109637,1068602,1687569,1656870,845924.7,1592241,666907.3,689533.4,648225,720758.7,1242599,Vitamin B2_IS.Norm.Area,1592241
2070,170518_Poo_TruePoo_Half3,Domoic Acid,2.96,NA,925851,917886,120050,1.780075,9.986227,170518_Poo_TruePoo_Half3 Domoic Acid,170518,Poo,TruePoo,Half3,NA,1297469,1460028,1927607,1931132,1100370,1921631,1029270,1219743,1114675,945791.9,1839435,Vitamin B2_IS.Norm.Area,1921631
2071,170518_Smp_EtACpH2_1,Domoic Acid,2.73,Bad IR,NA,43810,12170,0.6638246,34.66385,170518_Smp_EtACpH2_1 Domoic Acid,170518,Smp,EtACpH2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Vitamin B2_IS.Norm.Area,NA
2072,170518_Smp_EtACpH2_2,Domoic Acid,2.835,bad S/N,NA,21371,6510,1.422765,3.085596,170518_Smp_EtACpH2_2 Domoic Acid,170518,Smp,EtACpH2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Vitamin B2_IS.Norm.Area,NA
2073,170518_Smp_EtACpH2_3,Domoic Acid,2.85,Bad IRbad S/N,NA,19195,5799,0.5813854,1.659912,170518_Smp_EtACpH2_3 Domoic Acid,170518,Smp,EtACpH2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Vitamin B2_IS.Norm.Area,NA
2074,170518_Smp_EtACpH5_1,Domoic Acid,2.845,Bad IRcomparable to blk,NA,4884,5093,0.822336,17.73047,170518_Smp_EtACpH5_1 Domoic Acid,170518,Smp,EtACpH5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Vitamin B2_IS.Norm.Area,NA
2075,170518_Smp_EtACpH5_2,Domoic Acid,2.86,Bad IRcomparable to blk,NA,7859,3103,0.4066403,28.52,170518_Smp_EtACpH5_2 Domoic Acid,170518,Smp,EtACpH5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Vitamin B2_IS.Norm.Area,NA
2076,170518_Smp_EtACpH5_3,Domoic Acid,2.835,Bad IR,NA,22184,12382,0.6851423,136.1973,170518_Smp_EtACpH5_3 Domoic Acid,170518,Smp,EtACpH5,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Vitamin B2_IS.Norm.Area,NA
2077,170518_Smp_EtACpH8_1,Domoic Acid,2.805,Bad IRcomparable to blk,NA,303,3114,0.370779,26.8375,170518_Smp_EtACpH8_1 Domoic Acid,170518,Smp,EtACpH8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Vitamin B2_IS.Norm.Area,NA
2078,170518_Smp_EtACpH8_2,Domoic Acid,2.87,Bad IRcomparable to blkbad S/N,NA,-4090,1837,0.1494005,2.435185,170518_Smp_EtACpH8_2 Domoic Acid,170518,Smp,EtACpH8,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Vitamin B2_IS.Norm.Area,NA
2079,170518_Smp_EtACpH8_3,Domoic Acid,2.795,Bad IRcomparable to blk,NA,8256,5484,0.4725572,14.07091,170518_Smp_EtACpH8_3 Domoic Acid,170518,Smp,EtACpH8,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Vitamin B2_IS.Norm.Area,NA
2080,170518_Smp_SPEpH2_1,Domoic Acid,2.93,NA,4361144,4353179,570207,1.614657,13.56618,170518_Smp_SPEpH2_1 Domoic Acid,170518,Smp,SPEpH2,1,NA,5515930,5248343,4807615,4611172,3714336,3903664,2290531,1968086,1949581,5201107,7964139,Vitamin B2_IS.Norm.Area,3903664
2081,170518_Smp_SPEpH2_2,Domoic Acid,2.94,NA,5943889,5935924,777804,1.521404,14.02839,170518_Smp_SPEpH2_2 Domoic Acid,170518,Smp,SPEpH2,2,NA,7086295,6495576,6701463,5733003,4823114,5350269,3137136,3143536,3271938,4775283,11232681,Vitamin B2_IS.Norm.Area,5350269
2082,170518_Smp_SPEpH2_3,Domoic Acid,2.95,NA,3926237,3918272,447837,1.504027,8.469413,170518_Smp_SPEpH2_3 Domoic Acid,170518,Smp,SPEpH2,3,NA,5015257,5498642,5282714,4449517,3495704,3773369,2508082,2247068,2380088,5556945,8283049,Vitamin B2_IS.Norm.Area,3773369
2083,170518_Smp_SPEpH5_1,Domoic Acid,2.925,NA,5313043,5305078,632120,1.663399,9.020487,170518_Smp_SPEpH5_1 Domoic Acid,170518,Smp,SPEpH5,1,NA,7411392,6866854,6824458,5843914,4620351,4695539,3410064,3019986,3004794,6706453,7361163,Vitamin B2_IS.Norm.Area,4695539
2084,170518_Smp_SPEpH5_2,Domoic Acid,2.92,NA,3521224,3513259,439841,1.763457,7.657335,170518_Smp_SPEpH5_2 Domoic Acid,170518,Smp,SPEpH5,2,NA,4684853,4249191,4190712,3556091,2517557,3289015,1779098,1555886,1497749,2851621,4681489,Vitamin B2_IS.Norm.Area,3289015
2085,170518_Smp_SPEpH5_3,Domoic Acid,2.92,NA,4215222,4207257,485222,1.578544,10.86234,170518_Smp_SPEpH5_3 Domoic Acid,170518,Smp,SPEpH5,3,NA,5279529,4961440,4294057,3934037,2942707,3660648,2548802,2387057,2411054,4007270,5988012,Vitamin B2_IS.Norm.Area,3660648
2086,170518_Smp_SPEpH8_1,Domoic Acid,2.925,NA,193893,185928,47995,6.834679,3.329325,170518_Smp_SPEpH8_1 Domoic Acid,170518,Smp,SPEpH8,1,NA,211961.2,175432.8,30480.39,39083.76,158728.1,49533.79,465901.2,158437.8,281420.2,86097.85,1106518,Vitamin B2_IS.Norm.Area,49533.79
2087,170518_Smp_SPEpH8_2,Domoic Acid,2.925,Bad IR,169829,161864,19588,1.038538,142.4063,170518_Smp_SPEpH8_2 Domoic Acid,170518,Smp,SPEpH8,2,NA,159043.3,126371.3,198858.2,223326.6,128596,159567.6,133383.1,143574,206215.1,144878.8,738716,Vitamin B2_IS.Norm.Area,159567.6
2088,170518_Smp_SPEpH8_3,Domoic Acid,2.94,NA,208525,200560,21673,1.233752,63.75203,170518_Smp_SPEpH8_3 Domoic Acid,170518,Smp,SPEpH8,3,NA,259590.8,202574.4,339555.6,313372.8,215927.5,98926.25,237217.8,387409.8,587296.2,256918.2,857761.4,Vitamin B2_IS.Norm.Area,98926.25
2089,170518_Poo_TruePoo_Full1,Desthiobiotin,4.665,NA,113900312,111511417,14480122,4.255425,10.28679,170518_Poo_TruePoo_Full1 Desthiobiotin,170518,Poo,TruePoo,Full1,NA,106290506,139035239,154073915,152658361,115598971,142857168,672050454,1122850225,843459998,106910184,121540485,D-Tryptophan.Norm.Area,152658361
2090,170518_Poo_TruePoo_Full2,Desthiobiotin,4.68,NA,115876632,113487737,14668883,4.274756,10.91467,170518_Poo_TruePoo_Full2 Desthiobiotin,170518,Poo,TruePoo,Full2,NA,115252076,88324859,143199512,129914577,115454920,113219001,109055621,129758914,111042639,73477079,128988543,D-Tryptophan.Norm.Area,129914577
2091,170518_Poo_TruePoo_Full3,Desthiobiotin,4.69,NA,121652968,119264073,15229330,4.409422,9.69245,170518_Poo_TruePoo_Full3 Desthiobiotin,170518,Poo,TruePoo,Full3,NA,104124188,92633003,124213274,127238339,122640068,109855262,153276469,199016912,167244386,135543390,144715188,D-Tryptophan.Norm.Area,127238339
2092,170518_Poo_TruePoo_Half1,Desthiobiotin,4.67,NA,53723648,51334753,7959107,4.203797,10.74724,170518_Poo_TruePoo_Half1 Desthiobiotin,170518,Poo,TruePoo,Half1,NA,69821690,116570657,125181418,140807549,62738025,143196486,433251627,574020207,549054773,94154630,85965423,D-Tryptophan.Norm.Area,140807549
2093,170518_Poo_TruePoo_Half2,Desthiobiotin,4.67,NA,45232596,42843701,7040143,4.767098,4.877029,170518_Poo_TruePoo_Half2 Desthiobiotin,170518,Poo,TruePoo,Half2,NA,70361051,67759020,107007187,105060545,53639289,100962485,42287963,43722663,41103336,45702631,78792033,D-Tryptophan.Norm.Area,105060545
2094,170518_Poo_TruePoo_Half3,Desthiobiotin,4.69,NA,52191480,49802585,7132079,4.450785,9.745061,170518_Poo_TruePoo_Half3 Desthiobiotin,170518,Poo,TruePoo,Half3,NA,73140084,82303752,108661828,108860510,62029376,108324975,58021336,68758547,62835767,53315576,103691456,D-Tryptophan.Norm.Area,108860510
2095,170518_Smp_EtACpH2_1,Desthiobiotin,4.695,NA,28129650,25740755,4120047,4.571911,5.520418,170518_Smp_EtACpH2_1 Desthiobiotin,170518,Smp,EtACpH2,1,NA,25008527,24048941,28714556,25542574,17409705,33281514,44962609,28930981,24989986,12063647,15107408,D-Tryptophan.Norm.Area,25542574
2096,170518_Smp_EtACpH2_2,Desthiobiotin,4.685,NA,18995410,16606515,2800719,5.196882,3.45658,170518_Smp_EtACpH2_2 Desthiobiotin,170518,Smp,EtACpH2,2,NA,20979905,21234837,23216675,20292785,22714333,25975272,57039312,42628583,51561345,2489164846,13057397,D-Tryptophan.Norm.Area,20292785
2097,170518_Smp_EtACpH2_3,Desthiobiotin,4.68,NA,50643836,48254941,7470843,4.465947,5.149986,170518_Smp_EtACpH2_3 Desthiobiotin,170518,Smp,EtACpH2,3,NA,49773496,48472542,84222519,74060908,111778525,95949493,75006240,211772276,227274198,5146196174,32472438,D-Tryptophan.Norm.Area,74060908
2098,170518_Smp_EtACpH5_1,Desthiobiotin,4.735,comparable to blkbad S/N,NA,-2088882,90855,3.669704,1.160586,170518_Smp_EtACpH5_1 Desthiobiotin,170518,Smp,EtACpH5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,D-Tryptophan.Norm.Area,NA
2099,170518_Smp_EtACpH5_2,Desthiobiotin,4.68,Bad IRcomparable to blkbad S/N,NA,-1762733,185758,6.613456,1.365892,170518_Smp_EtACpH5_2 Desthiobiotin,170518,Smp,EtACpH5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,D-Tryptophan.Norm.Area,NA
2100,170518_Smp_EtACpH5_3,Desthiobiotin,4.665,Bad IRcomparable to blkbad S/N,NA,-87672,315951,5.356876,2.058435,170518_Smp_EtACpH5_3 Desthiobiotin,170518,Smp,EtACpH5,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,D-Tryptophan.Norm.Area,NA
2101,170518_Smp_EtACpH8_1,Desthiobiotin,4.705,Bad IRcomparable to blkbad S/N,NA,-2059119,69072,10.96366,1.265433,170518_Smp_EtACpH8_1 Desthiobiotin,170518,Smp,EtACpH8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,D-Tryptophan.Norm.Area,NA
2102,170518_Smp_EtACpH8_2,Desthiobiotin,4.555,Bad IRcomparable to blkbad S/N,NA,-2066710,84752,7.309595,1.520541,170518_Smp_EtACpH8_2 Desthiobiotin,170518,Smp,EtACpH8,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,D-Tryptophan.Norm.Area,NA
2103,170518_Smp_EtACpH8_3,Desthiobiotin,4.75,Bad IRcomparable to blkbad S/N,NA,-2277880,38029,1.21124,1.087958,170518_Smp_EtACpH8_3 Desthiobiotin,170518,Smp,EtACpH8,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,D-Tryptophan.Norm.Area,NA
2104,170518_Smp_SPEpH2_1,Desthiobiotin,4.69,NA,189551024,187162129,26146528,4.583902,14.215,170518_Smp_SPEpH2_1 Desthiobiotin,170518,Smp,SPEpH2,1,NA,239742198,228111883,208956273,200418142,161438437,169667300,99554720,85540118,84735805,226058848,346150151,D-Tryptophan.Norm.Area,200418142
2105,170518_Smp_SPEpH2_2,Desthiobiotin,4.69,NA,145074240,142685345,18745608,4.411581,13.49847,170518_Smp_SPEpH2_2 Desthiobiotin,170518,Smp,SPEpH2,2,NA,172957286,158539436,163564570,139927095,117719165,130585572,76569008,76725210,79859161,116551738,274159340,D-Tryptophan.Norm.Area,139927095
2106,170518_Smp_SPEpH2_3,Desthiobiotin,4.69,NA,168481072,166092177,23206848,4.506995,12.44309,170518_Smp_SPEpH2_3 Desthiobiotin,170518,Smp,SPEpH2,3,NA,215212643,235955486,226689677,190935857,150006214,161921268,107625777,96425268,102133352,238457347,355438784,D-Tryptophan.Norm.Area,190935857
2107,170518_Smp_SPEpH5_1,Desthiobiotin,4.675,NA,157671888,155282993,19790136,4.454624,14.84215,170518_Smp_SPEpH5_1 Desthiobiotin,170518,Smp,SPEpH5,1,NA,219943283,203783367,202525202,173426215,137115294,139346598,101198345,89622265,89171422,199023261,218452666,D-Tryptophan.Norm.Area,173426215
2108,170518_Smp_SPEpH5_2,Desthiobiotin,4.67,NA,226879088,224490193,26394332,4.422059,14.80134,170518_Smp_SPEpH5_2 Desthiobiotin,170518,Smp,SPEpH5,2,NA,301853878,273783389,270015468,229125635,162210963,211917432,114630605,100248681,96502818,183735328,301637156,D-Tryptophan.Norm.Area,229125635
2109,170518_Smp_SPEpH5_3,Desthiobiotin,4.68,NA,173245744,170856849,19442396,4.381587,9.518474,170518_Smp_SPEpH5_3 Desthiobiotin,170518,Smp,SPEpH5,3,NA,216988785,203915342,176485857,161689033,120945361,150452752,104755851,98108113,99094388,164698901,246107457,D-Tryptophan.Norm.Area,161689033
2110,170518_Smp_SPEpH8_1,Desthiobiotin,4.66,NA,349486880,347097985,91605720,4.136298,30.98388,170518_Smp_SPEpH8_1 Desthiobiotin,170518,Smp,SPEpH8,1,NA,382054239,316212846,54940081,70447418,286103124,89283323,839774379,285579759,507252338,155189036,1994468728,D-Tryptophan.Norm.Area,70447418
2111,170518_Smp_SPEpH8_2,Desthiobiotin,4.67,NA,31976560,29587665,8708986,4.494093,9.063897,170518_Smp_SPEpH8_2 Desthiobiotin,170518,Smp,SPEpH8,2,NA,29945762,23794043,37442384,42049454,24212937,30044473,25114283,27033092,38827580,27278759,139090473,D-Tryptophan.Norm.Area,42049454
2112,170518_Smp_SPEpH8_3,Desthiobiotin,4.67,NA,286287968,283899073,41148512,4.284236,14.64193,170518_Smp_SPEpH8_3 Desthiobiotin,170518,Smp,SPEpH8,3,NA,356397192,278118308,466182328,430235481,296450993,135817740,325680872,531882306,806310197,352727863,1177637061,D-Tryptophan.Norm.Area,430235481
2113,170518_Poo_TruePoo_Full1,Pyridoxal,0.81,Bad IR,NA,2468468,1141213,0.3468771,51.76751,170518_Poo_TruePoo_Full1 Pyridoxal,170518,Poo,TruePoo,Full1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,D3-Pyridoxal.Norm.Area,NA
2114,170518_Poo_TruePoo_Full2,Pyridoxal,0.825,Bad IR,NA,2925387,1673037,0.418177,1981.334,170518_Poo_TruePoo_Full2 Pyridoxal,170518,Poo,TruePoo,Full2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,D3-Pyridoxal.Norm.Area,NA
2115,170518_Poo_TruePoo_Full3,Pyridoxal,0.82,Bad IR,NA,2326252,1140389,0.3588992,50.70175,170518_Poo_TruePoo_Full3 Pyridoxal,170518,Poo,TruePoo,Full3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,D3-Pyridoxal.Norm.Area,NA
2116,170518_Poo_TruePoo_Half1,Pyridoxal,0.82,Bad IR,NA,1943211,953496,0.3201958,74.53765,170518_Poo_TruePoo_Half1 Pyridoxal,170518,Poo,TruePoo,Half1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,D3-Pyridoxal.Norm.Area,NA
2117,170518_Poo_TruePoo_Half2,Pyridoxal,0.82,Bad IR,NA,2031150,960504,0.3763116,23715.33,170518_Poo_TruePoo_Half2 Pyridoxal,170518,Poo,TruePoo,Half2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,D3-Pyridoxal.Norm.Area,NA
2118,170518_Poo_TruePoo_Half3,Pyridoxal,0.82,Bad IR,NA,1731703,810924,0.3686303,117.4066,170518_Poo_TruePoo_Half3 Pyridoxal,170518,Poo,TruePoo,Half3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,D3-Pyridoxal.Norm.Area,NA
2119,170518_Smp_EtACpH2_1,Pyridoxal,0.83,Bad IRcomparable to blk,NA,226122,199925,0.09831529,78.60228,170518_Smp_EtACpH2_1 Pyridoxal,170518,Smp,EtACpH2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,D3-Pyridoxal.Norm.Area,NA
2120,170518_Smp_EtACpH2_2,Pyridoxal,0.83,Bad IRcomparable to blk,NA,342955,309765,0.1152401,8.376228,170518_Smp_EtACpH2_2 Pyridoxal,170518,Smp,EtACpH2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,D3-Pyridoxal.Norm.Area,NA
2121,170518_Smp_EtACpH2_3,Pyridoxal,0.84,Bad IRcomparable to blk,NA,764874,280883,0.09852836,31.63026,170518_Smp_EtACpH2_3 Pyridoxal,170518,Smp,EtACpH2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,D3-Pyridoxal.Norm.Area,NA
2122,170518_Smp_EtACpH5_1,Pyridoxal,0.82,Bad IR,NA,4188321,1901138,0.6129517,115.1355,170518_Smp_EtACpH5_1 Pyridoxal,170518,Smp,EtACpH5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,D3-Pyridoxal.Norm.Area,NA
2123,170518_Smp_EtACpH5_2,Pyridoxal,0.815,Bad IR,NA,3483609,1687222,0.736322,62.7347,170518_Smp_EtACpH5_2 Pyridoxal,170518,Smp,EtACpH5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,D3-Pyridoxal.Norm.Area,NA
2124,170518_Smp_EtACpH5_3,Pyridoxal,0.82,Bad IR,NA,2493495,1344084,0.4390058,145.2407,170518_Smp_EtACpH5_3 Pyridoxal,170518,Smp,EtACpH5,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,D3-Pyridoxal.Norm.Area,NA
2125,170518_Smp_EtACpH8_1,Pyridoxal,0.82,Bad IRcomparable to blk,NA,824821,579761,0.1971116,33.97974,170518_Smp_EtACpH8_1 Pyridoxal,170518,Smp,EtACpH8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,D3-Pyridoxal.Norm.Area,NA
2126,170518_Smp_EtACpH8_2,Pyridoxal,0.815,Bad IR,NA,1429927,1063154,0.2805057,78.52118,170518_Smp_EtACpH8_2 Pyridoxal,170518,Smp,EtACpH8,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,D3-Pyridoxal.Norm.Area,NA
2127,170518_Smp_EtACpH8_3,Pyridoxal,0.815,Bad IR,NA,1461927,790538,0.2681745,4447.248,170518_Smp_EtACpH8_3 Pyridoxal,170518,Smp,EtACpH8,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,D3-Pyridoxal.Norm.Area,NA
2128,170518_Smp_SPEpH2_1,Pyridoxal,0.82,Bad IR,NA,3927097,1752350,0.5847228,673.8222,170518_Smp_SPEpH2_1 Pyridoxal,170518,Smp,SPEpH2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,D3-Pyridoxal.Norm.Area,NA
2129,170518_Smp_SPEpH2_2,Pyridoxal,0.84,Bad IR,NA,3479542,1645430,0.5507559,104.1295,170518_Smp_SPEpH2_2 Pyridoxal,170518,Smp,SPEpH2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,D3-Pyridoxal.Norm.Area,NA
2130,170518_Smp_SPEpH2_3,Pyridoxal,0.84,Bad IR,NA,3305544,1529439,0.5563453,5630.963,170518_Smp_SPEpH2_3 Pyridoxal,170518,Smp,SPEpH2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,D3-Pyridoxal.Norm.Area,NA
2131,170518_Smp_SPEpH5_1,Pyridoxal,0.82,Bad IR,NA,4920573,2420340,0.71855,11797.19,170518_Smp_SPEpH5_1 Pyridoxal,170518,Smp,SPEpH5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,D3-Pyridoxal.Norm.Area,NA
2132,170518_Smp_SPEpH5_2,Pyridoxal,0.82,Bad IR,NA,4299863,1794720,0.6379173,376.4565,170518_Smp_SPEpH5_2 Pyridoxal,170518,Smp,SPEpH5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,D3-Pyridoxal.Norm.Area,NA
2133,170518_Smp_SPEpH5_3,Pyridoxal,0.83,Bad IR,NA,4537805,2040502,0.6671329,3457.503,170518_Smp_SPEpH5_3 Pyridoxal,170518,Smp,SPEpH5,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,D3-Pyridoxal.Norm.Area,NA
2134,170518_Smp_SPEpH8_1,Pyridoxal,0.865,Bad IRcomparable to blk,NA,364281,179430,0.2746322,8.108827,170518_Smp_SPEpH8_1 Pyridoxal,170518,Smp,SPEpH8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,D3-Pyridoxal.Norm.Area,NA
2135,170518_Smp_SPEpH8_2,Pyridoxal,0.84,Bad IRcomparable to blk,NA,474922,175988,0.2140183,Inf,170518_Smp_SPEpH8_2 Pyridoxal,170518,Smp,SPEpH8,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,D3-Pyridoxal.Norm.Area,NA
2136,170518_Smp_SPEpH8_3,Pyridoxal,0.825,Bad IR,NA,1237513,427839,0.3473794,3415.338,170518_Smp_SPEpH8_3 Pyridoxal,170518,Smp,SPEpH8,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,D3-Pyridoxal.Norm.Area,NA
2137,170518_Poo_TruePoo_Full1,Pyridoxal Phosphate,0.8,NA,40135604,39603008,16597416,3.651076,110.2384,170518_Poo_TruePoo_Full1 Pyridoxal Phosphate,170518,Poo,TruePoo,Full1,NA,37454100,48992520,54291771,53792965,40734169,50339272,236813670,395664166,297214080,37672459,42827809,Vitamin B1_IS.Norm.Area,40734169
2138,170518_Poo_TruePoo_Full2,Pyridoxal Phosphate,0.81,NA,36629084,36096488,13046679,3.28876,77.5847,170518_Poo_TruePoo_Full2 Pyridoxal Phosphate,170518,Poo,TruePoo,Full2,NA,36431659,27919854,45265960,41066537,36495779,35788996,34472934,41017331,35101039,23226409,40773813,Vitamin B1_IS.Norm.Area,36495779
2139,170518_Poo_TruePoo_Full3,Pyridoxal Phosphate,0.81,NA,31038278,30505682,10007503,3.306219,82.83538,170518_Poo_TruePoo_Full3 Pyridoxal Phosphate,170518,Poo,TruePoo,Full3,NA,26566023,23634186,31691509,32463318,31290125,28028236,39106630,50776749,42670375,34582251,36922323,Vitamin B1_IS.Norm.Area,31290125
2140,170518_Poo_TruePoo_Half1,Pyridoxal Phosphate,0.8,NA,35292288,34759692,15994398,3.574669,101.2405,170518_Poo_TruePoo_Half1 Pyridoxal Phosphate,170518,Poo,TruePoo,Half1,NA,45867458,76577920,82234524,92499686,41214038,94069033,284612862,377086948,360686586,61852321,56472644,Vitamin B1_IS.Norm.Area,41214038
2141,170518_Poo_TruePoo_Half2,Pyridoxal Phosphate,0.8,NA,35097384,34564788,15342070,3.381304,254.7185,170518_Poo_TruePoo_Half2 Pyridoxal Phosphate,170518,Poo,TruePoo,Half2,NA,54595337,52576340,83030219,81519758,41620400,78339945,32812551,33925780,31893363,35462099,61137200,Vitamin B1_IS.Norm.Area,41620400
2142,170518_Poo_TruePoo_Half3,Pyridoxal Phosphate,0.805,NA,28579470,28046874,11584410,3.299785,140.4998,170518_Poo_TruePoo_Half3 Pyridoxal Phosphate,170518,Poo,TruePoo,Half3,NA,40050691,45068613,59502000,59610796,33966592,59317543,31771834,37651410,34408162,29195012,56780280,Vitamin B1_IS.Norm.Area,33966592
2143,170518_Smp_EtACpH2_1,Pyridoxal Phosphate,0.85,Bad IRcomparable to blk,NA,-178694,51736,1.482051,Inf,170518_Smp_EtACpH2_1 Pyridoxal Phosphate,170518,Smp,EtACpH2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Vitamin B1_IS.Norm.Area,NA
2144,170518_Smp_EtACpH2_2,Pyridoxal Phosphate,0.86,Bad IRcomparable to blk,NA,-166562,76536,1.444679,204.0139,170518_Smp_EtACpH2_2 Pyridoxal Phosphate,170518,Smp,EtACpH2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Vitamin B1_IS.Norm.Area,NA
2145,170518_Smp_EtACpH2_3,Pyridoxal Phosphate,0.86,Bad IRcomparable to blk,NA,-116684,80187,1.365522,Inf,170518_Smp_EtACpH2_3 Pyridoxal Phosphate,170518,Smp,EtACpH2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Vitamin B1_IS.Norm.Area,NA
2146,170518_Smp_EtACpH5_1,Pyridoxal Phosphate,0.835,Bad IRcomparable to blk,NA,-39163,87741,2.154965,22.07607,170518_Smp_EtACpH5_1 Pyridoxal Phosphate,170518,Smp,EtACpH5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Vitamin B1_IS.Norm.Area,NA
2147,170518_Smp_EtACpH5_2,Pyridoxal Phosphate,0.805,Bad IRcomparable to blk,NA,-238502,83319,1.689778,4.066194,170518_Smp_EtACpH5_2 Pyridoxal Phosphate,170518,Smp,EtACpH5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Vitamin B1_IS.Norm.Area,NA
2148,170518_Smp_EtACpH5_3,Pyridoxal Phosphate,0.825,Bad IRcomparable to blk,NA,-168384,85189,2.107879,7.019337,170518_Smp_EtACpH5_3 Pyridoxal Phosphate,170518,Smp,EtACpH5,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Vitamin B1_IS.Norm.Area,NA
