"","Replicate.Name","Compound.Name","Retention.Time","Notes","Area","Area.BlkSub","Height","IR","Run.Cmpd","runDate","type","SampID","replicate","inj.vol.Norm.Area","d4-Tryptamine.Norm.Area","d-IAA.Norm.Area","D-Phenylalanine.Norm.Area","D-Tryptophan.Norm.Area","Vitamin B2_IS.Norm.Area","D8-Arachidonic Acid.Norm.Area","D5-EPA.Norm.Area","D5-DHA.Norm.Area","D6-Tocopherol.Norm.Area","D3-Pyridoxal.Norm.Area","PooModel.IS","SmpModel.IS","PooPlusModel.IS","PooModel","SmpModel","PooPlusModel"
"192","170724_Smp_SPEpH8-spikeafter3_c","EPA",12.29,"Bad IR",1327405,1319047,581178,2.254527636,"170724_Smp_SPEpH8-spikeafter3_c EPA","170724","Smp","SPEpH8-spikeafter3","c",1327405,999171.115358697,1008960.72250146,1271234.83513665,1362295.89969228,1296826.33402624,1192932.49715582,1185013.88404589,1402953.39399323,1259086.88525095,2138515.20055486,"D8-Arachidonic Acid.Norm.Area","d-IAA.Norm.Area","D5-EPA.Norm.Area",1192932.49715582,1008960.72250146,1185013.88404589
"193","170724_Smp_SPEpH8-spikebefore_1","EPA",12.205,"Bad IR",380674,372316,178168,2.023849777,"170724_Smp_SPEpH8-spikebefore_1 EPA","170724","Smp","SPEpH8-spikebefore","1",380674,518150.33167514,652293.037301738,400480.130125215,333063.854203756,413943.385797013,738070.014351559,664772.893889618,716563.941090006,443452.868776397,421560.135401999,"D8-Arachidonic Acid.Norm.Area","d-IAA.Norm.Area","D5-EPA.Norm.Area",738070.014351559,652293.037301738,664772.893889618
"194","170724_Smp_SPEpH8-spikebefore_2","EPA",12.235,"Bad IR",436285,427927,175873,1.830707257,"170724_Smp_SPEpH8-spikebefore_2 EPA","170724","Smp","SPEpH8-spikebefore","2",436285,770735.174449924,626170.282400962,432787.731448295,350009.429704955,381398.078806284,857562.341279824,650489.526123498,738808.393449937,738746.834944804,412106.345791329,"D8-Arachidonic Acid.Norm.Area","d-IAA.Norm.Area","D5-EPA.Norm.Area",857562.341279824,626170.282400962,650489.526123498
"195","170724_Smp_SPEpH8-spikebefore_3","EPA",12.245,"Bad IR",573151,564793,243749,1.902531725,"170724_Smp_SPEpH8-spikebefore_3 EPA","170724","Smp","SPEpH8-spikebefore","3",573151,772050.325302515,581759.294420412,485418.507962254,446385.129531551,430617.366461052,804682.885230435,593714.822649794,708388.686014703,1141624.45318522,555762.800048585,"D8-Arachidonic Acid.Norm.Area","d-IAA.Norm.Area","D5-EPA.Norm.Area",804682.885230435,581759.294420412,593714.822649794
"196","170724_Smp_SPEpH8-nospike_1","d4-Tryptamine",2.905,"Bad IR",169482944,169352856,11715183,19.41873188,"170724_Smp_SPEpH8-nospike_1 d4-Tryptamine","170724","Smp","SPEpH8-nospike","1",169482944,233822515.136364,280809352.960944,147812747.66198,159083484.897207,180783533.14273,349660982.813475,305732192.120678,381008647.80662,179038931.145783,162432963.027382,"d4-Tryptamine.Norm.Area","d4-Tryptamine.Norm.Area","d4-Tryptamine.Norm.Area",233822515.136364,233822515.136364,233822515.136364
"197","170724_Smp_SPEpH8-nospike_2","d4-Tryptamine",2.93,"Bad IR",158942304,158812216,12416076,18.51761326,"170724_Smp_SPEpH8-nospike_2 d4-Tryptamine","170724","Smp","SPEpH8-nospike","2",158942304,233822515.136364,167264131.372456,123096461.181662,124050341.558696,106283380.311269,181882863.35269,143567209.385792,157421507.933338,432886350.434685,155531825.278579,"d4-Tryptamine.Norm.Area","d4-Tryptamine.Norm.Area","d4-Tryptamine.Norm.Area",233822515.136364,233822515.136364,233822515.136364
"198","170724_Smp_SPEpH8-nospike_3","d4-Tryptamine",2.93,"Bad IR",163571584,163441496,15008344,19.84658497,"170724_Smp_SPEpH8-nospike_3 d4-Tryptamine","170724","Smp","SPEpH8-nospike","3",163571584,233822515.136364,156220093.641213,130972525.868818,145062424.995326,120626849.923772,128090236.945704,134246403.802328,141823670.045779,280370819.026968,176530776.283588,"d4-Tryptamine.Norm.Area","d4-Tryptamine.Norm.Area","d4-Tryptamine.Norm.Area",233822515.136364,233822515.136364,233822515.136364
"199","170724_Smp_SPEpH8-spikeafter1_a","d4-Tryptamine",2.975,"Bad IR",240794752,240664664,16801902,18.51209713,"170724_Smp_SPEpH8-spikeafter1_a d4-Tryptamine","170724","Smp","SPEpH8-spikeafter1","a",240794752,233822515.136364,189447110.595294,211514384.645896,243975330.86944,241655402.11179,262056925.811416,521994420.176643,500401241.693349,585488257.063533,284973859.267375,"d4-Tryptamine.Norm.Area","d4-Tryptamine.Norm.Area","d4-Tryptamine.Norm.Area",233822515.136364,233822515.136364,233822515.136364
"200","170724_Smp_SPEpH8-spikeafter1_b","d4-Tryptamine",2.975,"Bad IR",280964000,280833912,17825862,19.38616637,"170724_Smp_SPEpH8-spikeafter1_b d4-Tryptamine","170724","Smp","SPEpH8-spikeafter1","b",280964000,233822515.136364,202511058.988088,271670005.658356,296234234.431514,289081496.630274,279779551.304058,662796400.133685,562799451.1527,352784100.231483,351176088.290766,"d4-Tryptamine.Norm.Area","d4-Tryptamine.Norm.Area","d4-Tryptamine.Norm.Area",233822515.136364,233822515.136364,233822515.136364
"201","170724_Smp_SPEpH8-spikeafter1_c","d4-Tryptamine",2.975,"Bad IR",323848512,323718424,18263466,19.50299692,"170724_Smp_SPEpH8-spikeafter1_c d4-Tryptamine","170724","Smp","SPEpH8-spikeafter1","c",323848512,233822515.136364,216164472.140421,306696857.533954,318117035.16821,355455168.477907,332893970.486221,829919350.388793,725741811.402097,289619597.578248,414354465.691144,"d4-Tryptamine.Norm.Area","d4-Tryptamine.Norm.Area","d4-Tryptamine.Norm.Area",233822515.136364,233822515.136364,233822515.136364
"202","170724_Smp_SPEpH8-spikeafter2_a","d4-Tryptamine",2.985,"Bad IR",264997232,264867144,12519651,19.29376313,"170724_Smp_SPEpH8-spikeafter2_a d4-Tryptamine","170724","Smp","SPEpH8-spikeafter2","a",264997232,233822515.136364,218018589.549505,270893410.136472,248808142.433425,215060890.098865,260221788.826976,262865692.084393,263719680.057641,525193302.287515,432232173.182564,"d4-Tryptamine.Norm.Area","d4-Tryptamine.Norm.Area","d4-Tryptamine.Norm.Area",233822515.136364,233822515.136364,233822515.136364
"203","170724_Smp_SPEpH8-spikeafter2_b","d4-Tryptamine",3,"Bad IR",305357056,305226968,13291773,18.63789443,"170724_Smp_SPEpH8-spikeafter2_b d4-Tryptamine","170724","Smp","SPEpH8-spikeafter2","b",305357056,233822515.136364,242834930.778287,335119890.361447,313323425.948373,302954562.261405,277264596.34654,301871797.439553,303639994.72208,277769739.186576,600582253.285278,"d4-Tryptamine.Norm.Area","d4-Tryptamine.Norm.Area","d4-Tryptamine.Norm.Area",233822515.136364,233822515.136364,233822515.136364
"204","170724_Smp_SPEpH8-spikeafter2_c","d4-Tryptamine",3.035,"Bad IR",359570528,359440440,13953070,18.50118868,"170724_Smp_SPEpH8-spikeafter2_c d4-Tryptamine","170724","Smp","SPEpH8-spikeafter2","c",359570528,233822515.136364,252567184.892595,391649631.461991,393832250.095023,349488013.446138,316956762.007352,357481314.022654,350934452.637778,235935844.850298,652174851.523654,"d4-Tryptamine.Norm.Area","d4-Tryptamine.Norm.Area","d4-Tryptamine.Norm.Area",233822515.136364,233822515.136364,233822515.136364
"205","170724_Smp_SPEpH8-spikeafter3_a","d4-Tryptamine",2.98,"Bad IR",220542736,220412648,12140293,18.09593747,"170724_Smp_SPEpH8-spikeafter3_a d4-Tryptamine","170724","Smp","SPEpH8-spikeafter3","a",220542736,233822515.136364,195330080.927379,205261948.818463,208672061.041288,184516631.961639,216878780.992407,198499865.161381,226099173.399613,662935755.019531,293254374.03107,"d4-Tryptamine.Norm.Area","d4-Tryptamine.Norm.Area","d4-Tryptamine.Norm.Area",233822515.136364,233822515.136364,233822515.136364
"206","170724_Smp_SPEpH8-spikeafter3_b","d4-Tryptamine",2.97,"Bad IR",268540320,268410232,13053675,19.07189159,"170724_Smp_SPEpH8-spikeafter3_b d4-Tryptamine","170724","Smp","SPEpH8-spikeafter3","b",268540320,233822515.136364,219966205.724427,256510698.689704,266265596.580965,239105565.574274,245405509.376163,241179854.854448,271931145.180122,397677228.742725,398115934.73322,"d4-Tryptamine.Norm.Area","d4-Tryptamine.Norm.Area","d4-Tryptamine.Norm.Area",233822515.136364,233822515.136364,233822515.136364
"207","170724_Smp_SPEpH8-spikeafter3_c","d4-Tryptamine",3,"Bad IR",310634656,310504568,14086085,19.32164075,"170724_Smp_SPEpH8-spikeafter3_c d4-Tryptamine","170724","Smp","SPEpH8-spikeafter3","c",310634656,233822515.136364,236113444.616943,297489911.299032,318799701.802481,303478743.986939,279165873.177529,277312787.149227,328314225.8219,294647090.7327,500447816.359838,"d4-Tryptamine.Norm.Area","d4-Tryptamine.Norm.Area","d4-Tryptamine.Norm.Area",233822515.136364,233822515.136364,233822515.136364
"208","170724_Smp_SPEpH8-spikebefore_1","d4-Tryptamine",2.925,"Bad IR",171784416,171654328,11815730,19.30126194,"170724_Smp_SPEpH8-spikebefore_1 d4-Tryptamine","170724","Smp","SPEpH8-spikebefore","1",171784416,233822515.136364,294356269.3374,180722206.594524,150299678.163209,186797687.223721,333064318.504795,299987977.50689,323359405.020582,200114250.214824,190234850.998264,"d4-Tryptamine.Norm.Area","d4-Tryptamine.Norm.Area","d4-Tryptamine.Norm.Area",233822515.136364,233822515.136364,233822515.136364
"209","170724_Smp_SPEpH8-spikebefore_2","d4-Tryptamine",2.97,"Bad IR",132358376,132228288,15917696,19.66332399,"170724_Smp_SPEpH8-spikebefore_2 d4-Tryptamine","170724","Smp","SPEpH8-spikebefore","2",132358376,233822515.136364,189965003.788929,131297388.833493,106184442.968321,115707004.183778,260163789.290384,197342877.437262,224136697.645353,224118022.275426,125023153.828884,"d4-Tryptamine.Norm.Area","d4-Tryptamine.Norm.Area","d4-Tryptamine.Norm.Area",233822515.136364,233822515.136364,233822515.136364
"210","170724_Smp_SPEpH8-spikebefore_3","d4-Tryptamine",2.95,"Bad IR",173584032,173453944,16641566,19.90959935,"170724_Smp_SPEpH8-spikebefore_3 d4-Tryptamine","170724","Smp","SPEpH8-spikebefore","3",173584032,233822515.136364,176191132.841032,147013442.913843,135191826.60229,130416415.080024,243705584.915131,179811974.111039,214542004.361179,345751426.087866,168317856.320661,"d4-Tryptamine.Norm.Area","d4-Tryptamine.Norm.Area","d4-Tryptamine.Norm.Area",233822515.136364,233822515.136364,233822515.136364
"211","170724_Smp_SPEpH8-nospike_1","d-IAA",5.72,"Bad IR",147597552,147593722,18131140,8.666706752,"170724_Smp_SPEpH8-nospike_1 d-IAA","170724","Smp","SPEpH8-nospike","1",147597552,203628931.750267,244548342.727273,128725635.715308,138540978.698463,157438892.103372,304509137.469213,266252886.92534,331808867.487499,155919571.17416,141457937.542955,"d-IAA.Norm.Area","d-IAA.Norm.Area","d-IAA.Norm.Area",244548342.727273,244548342.727273,244548342.727273
"212","170724_Smp_SPEpH8-nospike_2","d-IAA",5.76,"Bad IR",232381424,232377594,28243038,8.115219628,"170724_Smp_SPEpH8-nospike_2 d-IAA","170724","Smp","SPEpH8-nospike","2",232381424,341859955.865808,244548342.727273,179973048.19965,181367667.975268,155391501.461224,265921644.039434,209902283.515259,230157945.752293,632901021.393116,227395137.266636,"d-IAA.Norm.Area","d-IAA.Norm.Area","d-IAA.Norm.Area",244548342.727273,244548342.727273,244548342.727273
"213","170724_Smp_SPEpH8-nospike_3","d-IAA",5.7,"Bad IR",256056432,256052602,29487298,8.098556434,"170724_Smp_SPEpH8-nospike_3 d-IAA","170724","Smp","SPEpH8-nospike","3",256056432,366027872.830793,244548342.727273,205025572.559089,227082027.655676,188830358.180554,200513611.498386,210150530.586384,222012051.464069,438895007.319627,276342868.41268,"d-IAA.Norm.Area","d-IAA.Norm.Area","d-IAA.Norm.Area",244548342.727273,244548342.727273,244548342.727273
"214","170724_Smp_SPEpH8-spikeafter1_a","d-IAA",5.715,"Bad IR",310830592,310826762,33931088,8.136092436,"170724_Smp_SPEpH8-spikeafter1_a d-IAA","170724","Smp","SPEpH8-spikeafter1","a",310830592,301830460.170349,244548342.727273,273033946.337832,314936251.299796,311941564.650071,338276929.671883,673817985.220055,645944369.223955,755779185.553454,367859318.547785,"d-IAA.Norm.Area","d-IAA.Norm.Area","d-IAA.Norm.Area",244548342.727273,244548342.727273,244548342.727273
"215","170724_Smp_SPEpH8-spikeafter1_b","d-IAA",5.72,"Bad IR",339286560,339282730,34655448,8.228723433,"170724_Smp_SPEpH8-spikeafter1_b d-IAA","170724","Smp","SPEpH8-spikeafter1","b",339286560,282359436.835911,244548342.727273,328063316.563703,357726592.568806,349089088.108573,337856243.22083,800379801.617793,679625467.146992,426015090.154735,424073286.792721,"d-IAA.Norm.Area","d-IAA.Norm.Area","d-IAA.Norm.Area",244548342.727273,244548342.727273,244548342.727273
"216","170724_Smp_SPEpH8-spikeafter1_c","d-IAA",5.735,"Bad IR",366372032,366368202,34733280,8.302455058,"170724_Smp_SPEpH8-spikeafter1_c d-IAA","170724","Smp","SPEpH8-spikeafter1","c",366372032,264525007.290632,244548342.727273,346968248.236784,359887973.140949,402128858.199457,376605220.923741,938893425.57196,821036664.669768,327648627.490883,468762035.144194,"d-IAA.Norm.Area","d-IAA.Norm.Area","d-IAA.Norm.Area",244548342.727273,244548342.727273,244548342.727273
"217","170724_Smp_SPEpH8-spikeafter2_a","d-IAA",5.815,"Bad IR",297243616,297239786,36191248,8.254950105,"170724_Smp_SPEpH8-spikeafter2_a d-IAA","170724","Smp","SPEpH8-spikeafter2","a",297243616,262275380.677741,244548342.727273,303857274.930087,279084545.106321,241230733.433341,291887069.495574,294852698.074625,295810604.205467,589101837.376634,484828664.581385,"d-IAA.Norm.Area","d-IAA.Norm.Area","d-IAA.Norm.Area",244548342.727273,244548342.727273,244548342.727273
"218","170724_Smp_SPEpH8-spikeafter2_b","d-IAA",5.83,"Bad IR",307511616,307507786,36580004,8.464225671,"170724_Smp_SPEpH8-spikeafter2_b d-IAA","170724","Smp","SPEpH8-spikeafter2","b",307511616,235472336.643067,244548342.727273,337484453.081678,315534195.627169,305092170.575477,279220939.574792,304001765.904704,305782439.359182,279729646.63755,604819884.197066,"d-IAA.Norm.Area","d-IAA.Norm.Area","d-IAA.Norm.Area",244548342.727273,244548342.727273,244548342.727273
"219","170724_Smp_SPEpH8-spikeafter2_c","d-IAA",5.855,"Bad IR",348154400,348150570,37855600,8.398931744,"170724_Smp_SPEpH8-spikeafter2_c d-IAA","170724","Smp","SPEpH8-spikeafter2","c",348154400,226398803.91919,244548342.727273,379215013.005378,381328334.93095,338391998.658277,306893593.077273,346131517.19367,339792514.355999,228445036.803319,631468728.514109,"d-IAA.Norm.Area","d-IAA.Norm.Area","d-IAA.Norm.Area",244548342.727273,244548342.727273,244548342.727273
"220","170724_Smp_SPEpH8-spikeafter3_a","d-IAA",5.755,"Bad IR",276113952,276110122,32283068,8.066243033,"170724_Smp_SPEpH8-spikeafter3_a d-IAA","170724","Smp","SPEpH8-spikeafter3","a",276113952,292739901.081491,244548342.727273,256982791.233204,261252165.866371,231010176.914907,271526772.592301,248516832.770117,283070471.708034,829978871.943198,367147091.867968,"d-IAA.Norm.Area","d-IAA.Norm.Area","d-IAA.Norm.Area",244548342.727273,244548342.727273,244548342.727273
"221","170724_Smp_SPEpH8-spikeafter3_b","d-IAA",5.85,"Bad IR",298550816,298546986,32344782,8.324689844,"170724_Smp_SPEpH8-spikeafter3_b d-IAA","170724","Smp","SPEpH8-spikeafter3","b",298550816,259953152.260837,244548342.727273,285176834.549617,296021882.792029,265826605.525535,272830594.210766,268132705.247231,302320579.975997,442119310.596484,442607043.80335,"d-IAA.Norm.Area","d-IAA.Norm.Area","d-IAA.Norm.Area",244548342.727273,244548342.727273,244548342.727273
"222","170724_Smp_SPEpH8-spikeafter3_c","d-IAA",5.86,"Bad IR",321731744,321727914,33436422,8.234749045,"170724_Smp_SPEpH8-spikeafter3_c d-IAA","170724","Smp","SPEpH8-spikeafter3","c",321731744,242175572.262255,244548342.727273,308117417.473995,330188477.256035,314320194.749447,289138772.856977,287219487.329262,340042897.382608,305173040.209518,518325774.759795,"d-IAA.Norm.Area","d-IAA.Norm.Area","d-IAA.Norm.Area",244548342.727273,244548342.727273,244548342.727273
"223","170724_Smp_SPEpH8-spikebefore_1","d-IAA",5.7,"Bad IR",142716832,142713002,16895782,8.255477531,"170724_Smp_SPEpH8-spikebefore_1 d-IAA","170724","Smp","SPEpH8-spikebefore","1",142716832,194257484.977764,244548342.727273,150142262.015316,124867519.519773,155189712.584268,276706615.745885,249227111.427096,268643867.450365,166252984.372663,158045275.017638,"d-IAA.Norm.Area","d-IAA.Norm.Area","d-IAA.Norm.Area",244548342.727273,244548342.727273,244548342.727273
"224","170724_Smp_SPEpH8-spikebefore_2","d-IAA",5.66,"Bad IR",170389392,170385562,20714300,7.857738048,"170724_Smp_SPEpH8-spikebefore_2 d-IAA","170724","Smp","SPEpH8-spikebefore","2",170389392,301007593.127282,244548342.727273,169023547.512599,136694807.113914,148953520.652259,334917601.872092,254046127.780123,288538714.29096,288514672.858727,160946513.629225,"d-IAA.Norm.Area","d-IAA.Norm.Area","d-IAA.Norm.Area",244548342.727273,244548342.727273,244548342.727273
"225","170724_Smp_SPEpH8-spikebefore_3","d-IAA",5.68,"Bad IR",240929760,240925930,29950602,8.079381029,"170724_Smp_SPEpH8-spikebefore_3 d-IAA","170724","Smp","SPEpH8-spikebefore","3",240929760,324539082.341402,244548342.727273,204050528.783696,187642457.442464,181014320.402989,338256505.553818,249573968.691423,297778275.023925,479893266.374912,233620456.097317,"d-IAA.Norm.Area","d-IAA.Norm.Area","d-IAA.Norm.Area",244548342.727273,244548342.727273,244548342.727273
"226","170724_Smp_SPEpH8-nospike_1","D-Phenylalanine",1.35,NA,19513504,19469388,3863665,54.41245657,"170724_Smp_SPEpH8-nospike_1 D-Phenylalanine","170724","Smp","SPEpH8-nospike","1",19513504,26921272.8827952,32331126.0880669,17018495.0454545,18316157.0457237,20814603.0146538,40258393.1205176,35200629.7098286,43867622.2960174,20613737.3862763,18701800.8948834,"D-Phenylalanine.Norm.Area","D-Phenylalanine.Norm.Area","D-Phenylalanine.Norm.Area",17018495.0454545,17018495.0454545,17018495.0454545
"227","170724_Smp_SPEpH8-nospike_2","D-Phenylalanine",1.36,NA,21974302,21930186,4416364,49.71482805,"170724_Smp_SPEpH8-nospike_2 D-Phenylalanine","170724","Smp","SPEpH8-nospike","2",21974302,32326740.1610463,23124822.3037337,17018495.0454545,17150372.1791646,14694030.7128094,25145910.6062584,19848644.0484757,21764046.8872439,59847977.2643135,21502791.9771613,"D-Phenylalanine.Norm.Area","D-Phenylalanine.Norm.Area","D-Phenylalanine.Norm.Area",17018495.0454545,17018495.0454545,17018495.0454545
"228","170724_Smp_SPEpH8-nospike_3","D-Phenylalanine",1.365,NA,21254398,21210282,4611985,43.19174385,"170724_Smp_SPEpH8-nospike_3 D-Phenylalanine","170724","Smp","SPEpH8-nospike","3",21254398,30382763.7816927,20299149.5506188,17018495.0454545,18849328.4731889,15674183.8348042,16643972.0725472,17443900.8702355,18428486.5088404,36431223.7459603,22938308.0277583,"D-Phenylalanine.Norm.Area","D-Phenylalanine.Norm.Area","D-Phenylalanine.Norm.Area",17018495.0454545,17018495.0454545,17018495.0454545
"229","170724_Smp_SPEpH8-spikeafter1_a","D-Phenylalanine",1.385,NA,19374400,19330284,3799941,51.13301065,"170724_Smp_SPEpH8-spikeafter1_a D-Phenylalanine","170724","Smp","SPEpH8-spikeafter1","a",19374400,18813412.2510194,15242957.2033092,17018495.0454545,19630310.0924595,19443648.1019099,21085159.2955012,41999788.6593075,40262396.6533275,47108517.081185,22929060.9248404,"D-Phenylalanine.Norm.Area","D-Phenylalanine.Norm.Area","D-Phenylalanine.Norm.Area",17018495.0454545,17018495.0454545,17018495.0454545
